"","Station","Pollutant","Year","Month","Median"
"4963","Toronto_North","O3",2017,"July",23.5416666666667
"4964","Toronto_North","O3",2017,"August",25.25
"4965","Toronto_North","O3",2017,"September",21
"4966","Toronto_North","O3",2017,"October",18.9583333333333
"4967","Toronto_North","O3",2017,"November",14.0208333333333
"4968","Toronto_North","O3",2017,"December",20.25
"4969","Toronto_North","O3",2018,"January",18.25
"4970","Toronto_North","O3",2018,"February",22.2916666666667
"4971","Toronto_North","O3",2018,"March",30.6041666666667
"4972","Toronto_North","O3",2018,"April",31.25
"4973","Toronto_North","O3",2018,"May",34.25
"4974","Toronto_North","O3",2018,"June",32.0416666666667
"4975","Toronto_North","O3",2018,"July",32.6666666666667
"4976","Toronto_North","O3",2018,"August",27.8333333333333
"4977","Toronto_North","O3",2018,"September",19.7291666666667
"4978","Toronto_North","O3",2018,"October",16.375
"4979","Toronto_North","O3",2018,"November",14.9583333333333
"4980","Toronto_North","O3",2018,"December",14.625
"4981","Toronto_North","O3",2019,"January",20.25
"4982","Toronto_North","O3",2019,"February",26.9375
"4983","Toronto_North","O3",2019,"March",26.6923076923077
"4984","Toronto_North","O3",2019,"April",31.4583333333333
"4985","Toronto_North","O3",2019,"May",26.1666666666667
"4986","Toronto_North","O3",2019,"June",25.2083333333333
"4987","Toronto_North","O3",2019,"July",26.875
"4988","Toronto_North","O3",2019,"August",26.2083333333333
"4989","Toronto_North","O3",2019,"September",19.5
"4990","Toronto_North","O3",2019,"October",16.2916666666667
"4991","Toronto_North","O3",2019,"November",19.7916666666667
"4992","Toronto_North","O3",2019,"December",16.25
"4993","Toronto_North","O3",2020,"January",20
"4994","Toronto_North","O3",2020,"February",29.9375
"4995","Toronto_North","O3",2020,"March",26.625
"4996","Toronto_North","O3",2020,"April",34.3958333333333
"4997","Toronto_North","O3",2020,"May",30.125
"4998","Toronto_North","O3",2020,"June",34.1041666666667
"4999","Toronto_North","O3",2020,"July",28.2083333333333
"5000","Toronto_North","O3",2020,"August",23.5833333333333
"5001","Toronto_North","O3",2020,"September",20.125
"5002","Toronto_North","O3",2020,"October",18.875
"5003","Toronto_North","O3",2020,"November",20.7916666666667
"5004","Toronto_North","O3",2020,"December",20.2916666666667
"5005","Toronto_North","PM25",2017,"January",7.02083333333333
"5006","Toronto_North","PM25",2017,"February",6.5625
"5007","Toronto_North","PM25",2017,"March",4.75
"5008","Toronto_North","PM25",2017,"April",5.29166666666667
"5009","Toronto_North","PM25",2017,"May",5.75
"5010","Toronto_North","PM25",2017,"June",5.52083333333333
"5011","Toronto_North","PM25",2017,"July",7.29166666666667
"5012","Toronto_North","PM25",2017,"August",8.125
"5013","Toronto_North","PM25",2017,"September",10.4583333333333
"5014","Toronto_North","PM25",2017,"October",6.875
"5015","Toronto_North","PM25",2017,"November",7.08333333333333
"5016","Toronto_North","PM25",2017,"December",5.08333333333333
"5017","Toronto_North","PM25",2018,"January",9.29166666666667
"5018","Toronto_North","PM25",2018,"February",9.375
"5019","Toronto_North","PM25",2018,"March",4.83333333333333
"5020","Toronto_North","PM25",2018,"April",5.41666666666667
"5021","Toronto_North","PM25",2018,"May",9.08333333333333
"5022","Toronto_North","PM25",2018,"June",6.41666666666667
"5023","Toronto_North","PM25",2018,"July",7.60416666666667
"5024","Toronto_North","PM25",2018,"August",7.91666666666667
"5025","Toronto_North","PM25",2018,"September",4.1875
"5026","Toronto_North","PM25",2018,"October",4.79166666666667
"5027","Toronto_North","PM25",2018,"November",5.02083333333333
"5028","Toronto_North","PM25",2018,"December",8.58333333333333
"5029","Toronto_North","PM25",2019,"January",6.125
"5030","Toronto_North","PM25",2019,"February",5.85416666666667
"5031","Toronto_North","PM25",2019,"March",8.29166666666667
"5032","Toronto_North","PM25",2019,"April",5.77083333333333
"5033","Toronto_North","PM25",2019,"May",5.58333333333333
"5034","Toronto_North","PM25",2019,"June",7.0625
"5035","Toronto_North","PM25",2019,"July",8.20833333333333
"5036","Toronto_North","PM25",2019,"August",5
"5037","Toronto_North","PM25",2019,"September",4.58333333333333
"5038","Toronto_North","PM25",2019,"October",4.83333333333333
"5039","Toronto_North","PM25",2019,"November",7.33333333333333
"5040","Toronto_North","PM25",2019,"December",9.08333333333333
"5041","Toronto_North","PM25",2020,"January",6.375
"5042","Toronto_North","PM25",2020,"February",4.29166666666667
"5043","Toronto_North","PM25",2020,"March",6.45833333333333
"5044","Toronto_North","PM25",2020,"April",5.39583333333333
"5045","Toronto_North","PM25",2020,"May",4.86363636363636
"5046","Toronto_North","PM25",2020,"June",6.33333333333333
"5047","Toronto_North","PM25",2020,"July",5.83333333333333
"5048","Toronto_North","PM25",2020,"August",5.41666666666667
"5049","Toronto_North","PM25",2020,"September",4.04166666666667
"5050","Toronto_North","PM25",2020,"October",4.33333333333333
"5051","Toronto_North","PM25",2020,"November",8.45833333333333
"5052","Toronto_North","PM25",2020,"December",5.25
"5053","Toronto_North","SO2",2017,"January",0.0208333333333333
"5054","Toronto_North","SO2",2017,"February",0.0416666666666667
"5055","Toronto_North","SO2",2017,"March",0
"5056","Toronto_North","SO2",2017,"April",0
"5057","Toronto_North","SO2",2017,"May",0
"5058","Toronto_North","SO2",2017,"June",0
"5059","Toronto_North","SO2",2017,"July",0
"5060","Toronto_North","SO2",2017,"August",0
"5061","Toronto_North","SO2",2017,"September",0.0416666666666667
"5062","Toronto_North","SO2",2017,"October",0
"5063","Toronto_North","SO2",2017,"November",0
"5064","Toronto_North","SO2",2017,"December",0
"5065","Toronto_North","SO2",2018,"January",0.170833333333333
"5066","Toronto_North","SO2",2018,"February",0.191666666666667
"5067","Toronto_North","SO2",2018,"March",0.09375
"5068","Toronto_North","SO2",2018,"April",0.120833333333333
"5069","Toronto_North","SO2",2018,"May",0.175
"5070","Toronto_North","SO2",2018,"June",0.183333333333333
"5071","Toronto_North","SO2",2018,"July",0.2
"5072","Toronto_North","SO2",2018,"August",0.179166666666667
"5073","Toronto_North","SO2",2018,"September",0.139583333333333
"5074","Toronto_North","SO2",2018,"October",0.1875
"5075","Toronto_North","SO2",2018,"November",0.141666666666667
"5076","Toronto_North","SO2",2018,"December",0.0666666666666667
"5077","Toronto_North","SO2",2019,"January",0.108333333333333
"5078","Toronto_North","SO2",2019,"February",0.104166666666667
"5079","Toronto_North","SO2",2019,"March",0.154166666666667
"5080","Toronto_North","SO2",2019,"April",0.0916666666666667
"5081","Toronto_North","SO2",2019,"May",0.05
"5082","Toronto_North","SO2",2019,"June",0.0791666666666667
"5083","Toronto_North","SO2",2019,"July",0.104166666666667
"5084","Toronto_North","SO2",2019,"August",0.0583333333333333
"5085","Toronto_North","SO2",2019,"September",0.0666666666666667
"5086","Toronto_North","SO2",2019,"October",0.0458333333333333
"5087","Toronto_North","SO2",2019,"November",0.0541666666666667
"5088","Toronto_North","SO2",2019,"December",0.0958333333333333
"5089","Toronto_North","SO2",2020,"January",0.0833333333333333
"5090","Toronto_North","SO2",2020,"February",0.0416666666666667
"5091","Toronto_North","SO2",2020,"March",0.0541666666666667
"5092","Toronto_North","SO2",2020,"April",0.0666666666666667
"5093","Toronto_North","SO2",2020,"May",0.108333333333333
"5094","Toronto_North","SO2",2020,"June",0.172916666666667
"5095","Toronto_North","SO2",2020,"July",0.0428571428571429
"5096","Toronto_North","SO2",2020,"August",0.0666666666666667
"5097","Toronto_North","SO2",2020,"September",0.0354166666666667
"5098","Toronto_North","SO2",2020,"October",0.0291666666666667
"5099","Toronto_North","SO2",2020,"November",0.0916666666666667
"5100","Toronto_North","SO2",2020,"December",0.0458333333333333
"5101","Toronto_West","CO",2017,"January",0.235434782608696
"5102","Toronto_West","CO",2017,"February",0.232391304347826
"5103","Toronto_West","CO",2017,"March",0.231304347826087
"5104","Toronto_West","CO",2017,"April",0.219130434782609
"5105","Toronto_West","CO",2017,"May",0.215652173913043
"5106","Toronto_West","CO",2017,"June",0.195869565217391
"5107","Toronto_West","CO",2017,"July",0.212173913043478
"5108","Toronto_West","CO",2017,"August",0.236086956521739
"5109","Toronto_West","CO",2017,"September",0.310869565217391
"5110","Toronto_West","CO",2017,"October",0.245869565217391
"5111","Toronto_West","CO",2017,"November",0.232826086956522
"5112","Toronto_West","CO",2017,"December",0.25
"5113","Toronto_West","CO",2018,"January",0.249583333333333
"5114","Toronto_West","CO",2018,"February",0.271041666666667
"5115","Toronto_West","CO",2018,"March",0.222291666666667
"5116","Toronto_West","CO",2018,"April",0.231666666666667
"5117","Toronto_West","CO",2018,"May",0.23375
"5118","Toronto_West","CO",2018,"June",0.187916666666667
"5119","Toronto_West","CO",2018,"July",0.202291666666667
"5120","Toronto_West","CO",2018,"August",0.23875
"5121","Toronto_West","CO",2018,"September",0.208958333333333
"5122","Toronto_West","CO",2018,"October",0.2
"5123","Toronto_West","CO",2018,"November",0.227083333333333
"5124","Toronto_West","CO",2018,"December",0.245833333333333
"5125","Toronto_West","CO",2019,"January",0.235
"5126","Toronto_West","CO",2019,"February",0.232083333333333
"5127","Toronto_West","CO",2019,"March",0.260416666666667
"5128","Toronto_West","CO",2019,"April",0.22375
"5129","Toronto_West","CO",2019,"May",0.20875
"5130","Toronto_West","CO",2019,"June",0.234864130434783
"5131","Toronto_West","CO",2019,"July",0.217142857142857
"5132","Toronto_West","CO",2019,"August",0.226739130434783
"5133","Toronto_West","CO",2019,"September",0.24625
"5134","Toronto_West","CO",2019,"October",0.214166666666667
"5135","Toronto_West","CO",2019,"November",0.21125
"5136","Toronto_West","CO",2019,"December",0.234021739130435
"5137","Toronto_West","CO",2020,"January",0.229166666666667
"5138","Toronto_West","CO",2020,"February",0.217916666666667
"5139","Toronto_West","CO",2020,"March",0.228559782608696
"5140","Toronto_West","CO",2020,"April",0.188333333333333
"5141","Toronto_West","CO",2020,"May",0.199166666666667
"5142","Toronto_West","CO",2020,"June",0.197916666666667
"5143","Toronto_West","CO",2020,"July",0.195
"5144","Toronto_West","CO",2020,"August",0.20375
"5145","Toronto_West","CO",2020,"September",0.202083333333333
"5146","Toronto_West","CO",2020,"October",0.216666666666667
"5147","Toronto_West","CO",2020,"November",0.25375
"5148","Toronto_West","CO",2020,"December",0.21695652173913
"5149","Toronto_West","NO2",2017,"January",17.3541666666667
"5150","Toronto_West","NO2",2017,"February",16.6458333333333
"5151","Toronto_West","NO2",2017,"March",16.2083333333333
"5152","Toronto_West","NO2",2017,"April",10.875
"5153","Toronto_West","NO2",2017,"May",14.25
"5154","Toronto_West","NO2",2017,"June",13.4375
"5155","Toronto_West","NO2",2017,"July",12.7083333333333
"5156","Toronto_West","NO2",2017,"August",11.7916666666667
"5157","Toronto_West","NO2",2017,"September",17.7916666666667
"5158","Toronto_West","NO2",2017,"October",16.5208333333333
"5159","Toronto_West","NO2",2017,"November",16.3541666666667
"5160","Toronto_West","NO2",2017,"December",21.4583333333333
"5161","Toronto_West","NO2",2018,"January",20.5791666666667
"5162","Toronto_West","NO2",2018,"February",22.7479166666667
"5163","Toronto_West","NO2",2018,"March",15.0270833333333
"5164","Toronto_West","NO2",2018,"April",17.4333333333333
"5165","Toronto_West","NO2",2018,"May",14.0666666666667
"5166","Toronto_West","NO2",2018,"June",10.8583333333333
"5167","Toronto_West","NO2",2018,"July",12.1479166666667
"5168","Toronto_West","NO2",2018,"August",11.4875
"5169","Toronto_West","NO2",2018,"September",9.3375
"5170","Toronto_West","NO2",2018,"October",13.35
"5171","Toronto_West","NO2",2018,"November",15.950946969697
"5172","Toronto_West","NO2",2018,"December",19.9125
"5173","Toronto_West","NO2",2019,"January",19.425
"5174","Toronto_West","NO2",2019,"February",17.725
"5175","Toronto_West","NO2",2019,"March",21.3833333333333
"5176","Toronto_West","NO2",2019,"April",12.78125
"5177","Toronto_West","NO2",2019,"May",12.4416666666667
"5178","Toronto_West","NO2",2019,"June",13.3819746376812
"5179","Toronto_West","NO2",2019,"July",11.3833333333333
"5180","Toronto_West","NO2",2019,"August",11.3
"5181","Toronto_West","NO2",2019,"September",13.6291666666667
"5182","Toronto_West","NO2",2019,"October",14.9086956521739
"5183","Toronto_West","NO2",2019,"November",17.7458333333333
"5184","Toronto_West","NO2",2019,"December",18.2458333333333
"5185","Toronto_West","NO2",2020,"January",18.6409090909091
"5186","Toronto_West","NO2",2020,"February",17.0479166666667
"5187","Toronto_West","NO2",2020,"March",14.3534420289855
"5188","Toronto_West","NO2",2020,"April",10.9257246376812
"5189","Toronto_West","NO2",2020,"May",11.4125
"5190","Toronto_West","NO2",2020,"June",11.0673913043478
"5191","Toronto_West","NO2",2020,"July",8.70416666666667
"5192","Toronto_West","NO2",2020,"August",9.05
"5193","Toronto_West","NO2",2020,"September",10.1565476190476
"5194","Toronto_West","NO2",2020,"October",13.4666666666667
"5195","Toronto_West","NO2",2020,"November",14.6708333333333
"5196","Toronto_West","NO2",2020,"December",17.1041666666667
"5197","Toronto_West","O3",2017,"January",15.7291666666667
"5198","Toronto_West","O3",2017,"February",21.1666666666667
"5199","Toronto_West","O3",2017,"March",25.7916666666667
"5200","Toronto_West","O3",2017,"April",28.3125
"5201","Toronto_West","O3",2017,"May",26.4166666666667
"5202","Toronto_West","O3",2017,"June",23.25
"5203","Toronto_West","O3",2017,"July",21.4583333333333
"5204","Toronto_West","O3",2017,"August",20.3333333333333
"5205","Toronto_West","O3",2017,"September",18.75
"5206","Toronto_West","O3",2017,"October",15.75
"5207","Toronto_West","O3",2017,"November",15.0625
"5208","Toronto_West","O3",2017,"December",14.5416666666667
"5209","Toronto_West","O3",2018,"January",16.875
"5210","Toronto_West","O3",2018,"February",17.7291666666667
"5211","Toronto_West","O3",2018,"March",26.5751811594203
"5212","Toronto_West","O3",2018,"April",28.4166666666667
"5213","Toronto_West","O3",2018,"May",29.1111111111111
"5214","Toronto_West","O3",2018,"June",26.125
"5215","Toronto_West","O3",2018,"July",28.0833333333333
"5216","Toronto_West","O3",2018,"August",21
"5217","Toronto_West","O3",2018,"September",16.75
"5218","Toronto_West","O3",2018,"October",13.7083333333333
"5219","Toronto_West","O3",2018,"November",11.0625
"5220","Toronto_West","O3",2018,"December",12.7916666666667
"5221","Toronto_West","O3",2019,"January",16.9166666666667
"5222","Toronto_West","O3",2019,"February",20.875
"5223","Toronto_West","O3",2019,"March",24.0625
"5224","Toronto_West","O3",2019,"April",27.8115942028986
"5225","Toronto_West","O3",2019,"May",22.2083333333333
"5226","Toronto_West","O3",2019,"June",23.3315217391304
"5227","Toronto_West","O3",2019,"July",26.695652173913
"5228","Toronto_West","O3",2019,"August",23.0434782608696
"5229","Toronto_West","O3",2019,"September",17.7142857142857
"5230","Toronto_West","O3",2019,"October",14.2173913043478
"5231","Toronto_West","O3",2019,"November",15.375
"5232","Toronto_West","O3",2019,"December",14.7916666666667
"5233","Toronto_West","O3",2020,"January",18.375
"5234","Toronto_West","O3",2020,"February",24.1458333333333
"5235","Toronto_West","O3",2020,"March",23.9736842105263
"5236","Toronto_West","O3",2020,"April",31.1875
"5237","Toronto_West","O3",2020,"May",26.5
"5238","Toronto_West","O3",2020,"June",28.5978260869565
"5239","Toronto_West","O3",2020,"July",20.75
"5240","Toronto_West","O3",2020,"August",22.125
"5241","Toronto_West","O3",2020,"September",17.3125
"5242","Toronto_West","O3",2020,"October",14.9021739130435
"5243","Toronto_West","O3",2020,"November",17.875
"5244","Toronto_West","O3",2020,"December",15.8695652173913
"5245","Toronto_West","PM25",2017,"January",7.66666666666667
"5246","Toronto_West","PM25",2017,"February",6.60416666666667
"5247","Toronto_West","PM25",2017,"March",4.83333333333333
"5248","Toronto_West","PM25",2017,"April",4.9375
"5249","Toronto_West","PM25",2017,"May",5.125
"5250","Toronto_West","PM25",2017,"June",6.0625
"5251","Toronto_West","PM25",2017,"July",8.1
"5252","Toronto_West","PM25",2017,"August",8.04166666666667
"5253","Toronto_West","PM25",2017,"September",10.75
"5254","Toronto_West","PM25",2017,"October",6.38224637681159
"5255","Toronto_West","PM25",2017,"November",6.72916666666667
"5256","Toronto_West","PM25",2017,"December",6.58333333333333
"5257","Toronto_West","PM25",2018,"January",7.625
"5258","Toronto_West","PM25",2018,"February",8.89583333333333
"5259","Toronto_West","PM25",2018,"March",5.29166666666667
"5260","Toronto_West","PM25",2018,"April",5.375
"5261","Toronto_West","PM25",2018,"May",9.79166666666667
"5262","Toronto_West","PM25",2018,"June",6.625
"5263","Toronto_West","PM25",2018,"July",8.14583333333333
"5264","Toronto_West","PM25",2018,"August",9.66666666666667
"5265","Toronto_West","PM25",2018,"September",5.27083333333333
"5266","Toronto_West","PM25",2018,"October",5.58333333333333
"5267","Toronto_West","PM25",2018,"November",5.60416666666667
"5268","Toronto_West","PM25",2018,"December",9.45833333333333
"5269","Toronto_West","PM25",2019,"January",7.5
"5270","Toronto_West","PM25",2019,"February",6.375
"5271","Toronto_West","PM25",2019,"March",8.70833333333333
"5272","Toronto_West","PM25",2019,"April",5.3125
"5273","Toronto_West","PM25",2019,"May",6.125
"5274","Toronto_West","PM25",2019,"June",7.01721014492754
"5275","Toronto_West","PM25",2019,"July",7.58333333333333
"5276","Toronto_West","PM25",2019,"August",6.33333333333333
"5277","Toronto_West","PM25",2019,"September",6.33333333333333
"5278","Toronto_West","PM25",2019,"October",5.91666666666667
"5279","Toronto_West","PM25",2019,"November",6.75
"5280","Toronto_West","PM25",2019,"December",8.0625
"5281","Toronto_West","PM25",2020,"January",6.125
"5282","Toronto_West","PM25",2020,"February",5.29166666666667
"5283","Toronto_West","PM25",2020,"March",6.89583333333333
"5284","Toronto_West","PM25",2020,"April",5.35416666666667
"5285","Toronto_West","PM25",2020,"May",5.04166666666667
"5286","Toronto_West","PM25",2020,"June",6.58333333333333
"5287","Toronto_West","PM25",2020,"July",6.33333333333333
"5288","Toronto_West","PM25",2020,"August",5.66666666666667
"5289","Toronto_West","PM25",2020,"September",5.72916666666667
"5290","Toronto_West","PM25",2020,"October",5.02083333333333
"5291","Toronto_West","PM25",2020,"November",7.91666666666667
"5292","Toronto_West","PM25",2020,"December",6.16666666666667
"5293","Toronto_West","SO2",2017,"January",0
"5294","Toronto_West","SO2",2017,"February",0.0833333333333333
"5295","Toronto_West","SO2",2017,"March",0.166666666666667
"5296","Toronto_West","SO2",2017,"April",0.125
"5297","Toronto_West","SO2",2017,"May",0.541666666666667
"5298","Toronto_West","SO2",2017,"June",0.125
"5299","Toronto_West","SO2",2017,"July",0.166666666666667
"5300","Toronto_West","SO2",2017,"August",0.166666666666667
"5301","Toronto_West","SO2",2017,"September",0.666666666666667
"5302","Toronto_West","SO2",2017,"October",0.791666666666667
"5303","Toronto_West","SO2",2017,"November",0.791666666666667
"5304","Toronto_West","SO2",2017,"December",0.954545454545455
"5305","Toronto_West","SO2",2018,"January",0.8
"5306","Toronto_West","SO2",2018,"February",0.25
"5307","Toronto_West","SO2",2018,"March",0.102083333333333
"5308","Toronto_West","SO2",2018,"April",0.220833333333333
"5309","Toronto_West","SO2",2018,"May",0.2375
"5310","Toronto_West","SO2",2018,"June",0.220833333333333
"5311","Toronto_West","SO2",2018,"July",0.189583333333333
"5312","Toronto_West","SO2",2018,"August",0.116666666666667
"5313","Toronto_West","SO2",2018,"September",0.0479166666666667
"5314","Toronto_West","SO2",2018,"October",0.104166666666667
"5315","Toronto_West","SO2",2018,"November",0.0895833333333333
"5316","Toronto_West","SO2",2018,"December",0.145833333333333
"5317","Toronto_West","SO2",2019,"January",0.179166666666667
"5318","Toronto_West","SO2",2019,"February",0.19375
"5319","Toronto_West","SO2",2019,"March",0.220833333333333
"5320","Toronto_West","SO2",2019,"April",0.16875
"5321","Toronto_West","SO2",2019,"May",0.1625
"5322","Toronto_West","SO2",2019,"June",0.164583333333333
"5323","Toronto_West","SO2",2019,"July",0.169565217391304
"5324","Toronto_West","SO2",2019,"August",0.139130434782609
"5325","Toronto_West","SO2",2019,"September",0.161594202898551
"5326","Toronto_West","SO2",2019,"October",0.15
"5327","Toronto_West","SO2",2019,"November",0.191666666666667
"5328","Toronto_West","SO2",2019,"December",0.172916666666667
"5329","Toronto_West","SO2",2020,"January",0.169565217391304
"5330","Toronto_West","SO2",2020,"February",0.0916666666666667
"5331","Toronto_West","SO2",2020,"March",0.104166666666667
"5332","Toronto_West","SO2",2020,"April",0.0979166666666667
"5333","Toronto_West","SO2",2020,"May",0.1125
"5334","Toronto_West","SO2",2020,"June",0.197826086956522
"5335","Toronto_West","SO2",2020,"July",0.05
"5336","Toronto_West","SO2",2020,"August",0.0727272727272727
"5337","Toronto_West","SO2",2020,"September",0.09375
"5338","Toronto_West","SO2",2020,"October",0.185144927536232
"5339","Toronto_West","SO2",2020,"November",0.279166666666667
"5340","Toronto_West","SO2",2020,"December",0.05
"5341","Windsor_Downtown","CO",2017,"January",0.262916666666667
"5342","Windsor_Downtown","CO",2017,"February",0.228333333333333
"5343","Windsor_Downtown","CO",2017,"March",0.214583333333333
"5344","Windsor_Downtown","CO",2017,"April",0.195625
"5345","Windsor_Downtown","CO",2017,"May",0.200416666666667
"5346","Windsor_Downtown","CO",2017,"June",0.208125
"5347","Windsor_Downtown","CO",2017,"July",0.2
"5348","Windsor_Downtown","CO",2017,"August",0.225833333333333
"5349","Windsor_Downtown","CO",2017,"September",0.252083333333333
"5350","Windsor_Downtown","CO",2017,"October",0.235833333333333
"5351","Windsor_Downtown","CO",2017,"November",0.236666666666667
"5352","Windsor_Downtown","CO",2017,"December",0.237916666666667
"5353","Windsor_Downtown","CO",2018,"January",0.27875
"5354","Windsor_Downtown","CO",2018,"February",0.284109848484848
"5355","Windsor_Downtown","CO",2018,"March",0.221538461538462
"5356","Windsor_Downtown","CO",2018,"April",0.227916666666667
"5357","Windsor_Downtown","CO",2018,"May",0.254166666666667
"5358","Windsor_Downtown","CO",2018,"June",0.184791666666667
"5359","Windsor_Downtown","CO",2018,"July",0.23125
"5360","Windsor_Downtown","CO",2018,"August",0.247916666666667
"5361","Windsor_Downtown","CO",2018,"September",0.211041666666667
"5362","Windsor_Downtown","CO",2018,"October",0.210833333333333
"5363","Windsor_Downtown","CO",2018,"November",0.220625
"5364","Windsor_Downtown","CO",2018,"December",0.289583333333333
"5365","Windsor_Downtown","CO",2019,"January",0.249583333333333
"5366","Windsor_Downtown","CO",2019,"February",0.251041666666667
"5367","Windsor_Downtown","CO",2019,"March",0.247916666666667
"5368","Windsor_Downtown","CO",2019,"April",0.2225
"5369","Windsor_Downtown","CO",2019,"May",0.23125
"5370","Windsor_Downtown","CO",2019,"June",0.207092391304348
"5371","Windsor_Downtown","CO",2019,"July",0.217727272727273
"5372","Windsor_Downtown","CO",2019,"August",0.211521739130435
"5373","Windsor_Downtown","CO",2019,"September",0.214545454545455
"5374","Windsor_Downtown","CO",2019,"October",0.203478260869565
"5375","Windsor_Downtown","CO",2019,"November",0.204090909090909
"5376","Windsor_Downtown","CO",2019,"December",0.23195652173913
"5377","Windsor_Downtown","CO",2020,"January",0.224090909090909
"5378","Windsor_Downtown","CO",2020,"February",0.210434782608696
"5379","Windsor_Downtown","CO",2020,"March",0.233312629399586
"5380","Windsor_Downtown","CO",2020,"April",0.195625
"5381","Windsor_Downtown","CO",2020,"May",0.181666666666667
"5382","Windsor_Downtown","CO",2020,"June",0.181666666666667
"5383","Windsor_Downtown","CO",2020,"July",0.179583333333333
"5384","Windsor_Downtown","CO",2020,"August",0.209444444444444
"5385","Windsor_Downtown","CO",2020,"September",0.19929347826087
"5386","Windsor_Downtown","CO",2020,"October",0.21195652173913
"5387","Windsor_Downtown","CO",2020,"November",0.216086956521739
"5388","Windsor_Downtown","CO",2020,"December",0.212272727272727
"5389","Windsor_Downtown","NO2",2017,"January",14.125
"5390","Windsor_Downtown","NO2",2017,"February",12.7518939393939
"5391","Windsor_Downtown","NO2",2017,"March",9.78260869565217
"5392","Windsor_Downtown","NO2",2017,"April",8.10416666666667
"5393","Windsor_Downtown","NO2",2017,"May",7.625
"5394","Windsor_Downtown","NO2",2017,"June",8.875
"5395","Windsor_Downtown","NO2",2017,"July",7.91304347826087
"5396","Windsor_Downtown","NO2",2017,"August",9.41666666666667
"5397","Windsor_Downtown","NO2",2017,"September",11.4583333333333
"5398","Windsor_Downtown","NO2",2017,"October",11.4166666666667
"5399","Windsor_Downtown","NO2",2017,"November",14.1666666666667
"5400","Windsor_Downtown","NO2",2017,"December",15.25
"5401","Windsor_Downtown","NO2",2018,"January",16.5291666666667
"5402","Windsor_Downtown","NO2",2018,"February",17.2208333333333
"5403","Windsor_Downtown","NO2",2018,"March",10.5616987179487
"5404","Windsor_Downtown","NO2",2018,"April",11.3541666666667
"5405","Windsor_Downtown","NO2",2018,"May",9.8875
"5406","Windsor_Downtown","NO2",2018,"June",7.68416666666667
"5407","Windsor_Downtown","NO2",2018,"July",7.2875
"5408","Windsor_Downtown","NO2",2018,"August",8.00588235294118
"5409","Windsor_Downtown","NO2",2018,"September",7.70625
"5410","Windsor_Downtown","NO2",2018,"October",10.4583333333333
"5411","Windsor_Downtown","NO2",2018,"November",10.36875
"5412","Windsor_Downtown","NO2",2018,"December",16.9166666666667
"5413","Windsor_Downtown","NO2",2019,"January",12.975
"5414","Windsor_Downtown","NO2",2019,"February",13.08125
"5415","Windsor_Downtown","NO2",2019,"March",13.8708333333333
"5416","Windsor_Downtown","NO2",2019,"April",8.86041666666667
"5417","Windsor_Downtown","NO2",2019,"May",9.4
"5418","Windsor_Downtown","NO2",2019,"June",9.11775362318841
"5419","Windsor_Downtown","NO2",2019,"July",8.50416666666667
"5420","Windsor_Downtown","NO2",2019,"August",8.36666666666667
"5421","Windsor_Downtown","NO2",2019,"September",7.89565217391304
"5422","Windsor_Downtown","NO2",2019,"October",10.08
"5423","Windsor_Downtown","NO2",2019,"November",13.0041666666667
"5424","Windsor_Downtown","NO2",2019,"December",13.0520833333333
"5425","Windsor_Downtown","NO2",2020,"January",12.6130434782609
"5426","Windsor_Downtown","NO2",2020,"February",10.5708333333333
"5427","Windsor_Downtown","NO2",2020,"March",9.99565217391304
"5428","Windsor_Downtown","NO2",2020,"April",8.07708333333333
"5429","Windsor_Downtown","NO2",2020,"May",6.375
"5430","Windsor_Downtown","NO2",2020,"June",7.58161231884058
"5431","Windsor_Downtown","NO2",2020,"July",6.70416666666667
"5432","Windsor_Downtown","NO2",2020,"August",7.74166666666667
"5433","Windsor_Downtown","NO2",2020,"September",7.95625
"5434","Windsor_Downtown","NO2",2020,"October",9.48550724637681
"5435","Windsor_Downtown","NO2",2020,"November",9.75
"5436","Windsor_Downtown","NO2",2020,"December",11.5521739130435
"5437","Windsor_Downtown","O3",2017,"January",18.0625
"5438","Windsor_Downtown","O3",2017,"February",23.2708333333333
"5439","Windsor_Downtown","O3",2017,"March",31.7083333333333
"5440","Windsor_Downtown","O3",2017,"April",31.9583333333333
"5441","Windsor_Downtown","O3",2017,"May",35.3333333333333
"5442","Windsor_Downtown","O3",2017,"June",34.625
"5443","Windsor_Downtown","O3",2017,"July",35.1666666666667
"5444","Windsor_Downtown","O3",2017,"August",30.4583333333333
"5445","Windsor_Downtown","O3",2017,"September",24.2916666666667
"5446","Windsor_Downtown","O3",2017,"October",21.4333333333333
"5447","Windsor_Downtown","O3",2017,"November",17.875
"5448","Windsor_Downtown","O3",2017,"December",16.9166666666667
"5449","Windsor_Downtown","O3",2018,"January",19.5416666666667
"5450","Windsor_Downtown","O3",2018,"February",22.9125
"5451","Windsor_Downtown","O3",2018,"March",30.4583333333333
"5452","Windsor_Downtown","O3",2018,"April",33.9333333333333
"5453","Windsor_Downtown","O3",2018,"May",35.9583333333333
"5454","Windsor_Downtown","O3",2018,"June",36.1875
"5455","Windsor_Downtown","O3",2018,"July",34.925
"5456","Windsor_Downtown","O3",2018,"August",33.9583333333333
"5457","Windsor_Downtown","O3",2018,"September",24.5625
"5458","Windsor_Downtown","O3",2018,"October",20
